user_id,adopt_day,adopt_period,preadopt_client,any_client,country,canada_us,europe,southamerica,perc_ads,georegion,min_period,max_period,min_day,max_day,age,gender_female,tot_plays_main,tot_plays_pre,tot_plays_init,pre_avg_daily_plays,pre_uniq_songs,pre_uniq_artists,pre_uniq_genres,pre_ss_p_stat_20,pre_ss_p_stat_100,pre_ss_p_stat_500,pre_ss_u_stat_20,pre_ss_u_stat_100,pre_ss_u_stat_500,pre_c2_songs,pre_c2_artists,pre_c2_genres,pre_herf_songs,pre_herf_artists,pre_herf_genres,pre_new_artistsp,pre_new_artistsu,pre_multiple_artistsu,pre_no_players,pre_avg_completion,pre_no_listening_days,pre_perc_itunes,pre_session_length,pre_artist_age,pre_client
245,1,1,no_prior_usage,spot+itun+wawmpfoo+other,PT,0,1,0,0.02576292,Europe,1,65,1,450,25,0,8270,2112,13372,27.07692308,21.28571429,4.047619048,1,0.042613636,0.168560606,0.390625,0.3,0.28,0.148,0.012784091,0.102272727,0.298768939,0.001221376,0.016610978,0.084078086,0.123579545,0.329411765,0.537254902,5,0.990468927,63,0.064393939,73.36666667,1999.585062,spot+itun+other
246,NA,NA,NA,NA,NA,0,0,0,NA,Other,1,1,2,7,34,0,0,4676,7138,74.22222222,65.5106383,13.93617021,2.063829787,0.011120616,0.025021386,0.099657827,0.5,0.24,0.15,0.004491018,0.242301112,0.547690334,0.000487355,0.05008,0.16807455,0.348160821,0.712977099,0.46870229,3,0.985186942,47,0,219.7937075,1997.15,other
247,281,41,wawmpfoo+other,spot+wawmpfoo+other,US,1,0,0,0.022676461,Canada/US,1,66,1,457,33,0,26681,12058,74290,143.547619,124.8101266,11.59493671,2.392405063,0.012191076,0.058467408,0.253275833,0.25,0.18,0.14,0.002156245,0.049759496,0.300962017,0.000127789,0.004919221,0.07638095,0.042046774,0.174672489,0.656113537,2,0.988868932,79,0,358.7775862,1986.093054,wawmpfoo+other
248,1,1,no_prior_usage,spot+itun+other,FI,0,1,0,0.005276331,Europe,1,66,1,458,20,0,22975,3502,21382,47.97260274,49.2244898,3.489795918,0.93877551,0.019417476,0.044831525,0.298400914,0.2,0.13,0.088,0.004854369,0.086807539,0.225299829,0.000606164,0.014962487,0.060718343,0.233009709,0.380116959,0.929824561,4,0.990459841,49,0,203.5138554,1997.136095,spot+other
249,161,23,wawmpfoo+other,spot+wawmpfoo+other,PL,0,1,0,0.056338028,Europe,1,56,4,386,21,0,6440,3689,20848,43.91666667,44.72580645,2.258064516,0.258064516,0.017619951,0.058552453,0.321767417,0.15,0.12,0.102,0.004337219,0.114394145,0.77121171,0.000454488,0.024175453,0.335929512,0.230414747,0.185714286,0.885714286,3,0.905828842,62,0,96.82431866,1987.775362,wawmpfoo+other
250,NA,NA,NA,itun+other,UK,0,1,0,NA,Europe,1,65,1,452,19,0,10324,4116,20090,60.52941176,22.2,5.553846154,1.338461538,0.011418853,0.037414966,0.164480078,0.25,0.18,0.07,0.162293489,0.183187561,0.379251701,0.015913744,0.032219545,0.113442434,0.266034985,0.083102493,0.686980609,4,0.973139722,65,0.134110787,112.117803,2002.415771,itun+other
251,37,6,wawmpfoo+other,spot+wawmpfoo+other,DE,0,1,0,0,Europe,1,66,1,458,22,0,14493,4573,23415,54.44047619,32.03225806,2.258064516,0.661290323,0.049420512,0.05116991,0.254318828,0.2,0.07,0.024,0.008965668,0.307456812,0.504482834,0.001105138,0.073693609,0.169038417,0.12223923,0.214285714,0.664285714,2,0.985978441,62,0,150.0915902,1981.932692,wawmpfoo+other
252,NA,NA,NA,wawmpfoo+other,US,1,0,0,NA,Canada/US,1,16,1,106,22,0,2327,4042,22805,48.11904762,34.74683544,4.075949367,1.037974684,0.01632855,0.036120732,0.13582385,0.35,0.15,0.1,0.005937655,0.051707076,0.285997031,0.000591635,0.007108929,0.06764463,0.094755072,0.114906832,0.888198758,2,0.991740344,79,0,122.451446,1960.803279,wawmpfoo+other
253,NA,NA,NA,wawmpfoo,DE,0,1,0,NA,Europe,1,65,3,454,25,0,2637,471,7035,5.743902439,17.69565217,2.913043478,1.391304348,0.078556263,0.078556263,0.129511677,0.1,0.02,0.008,0.021231423,0.16985138,0.42462845,0.00294355,0.036237666,0.134884895,0.452229299,0.52238806,0.701492537,2,0.992125117,23,0,72.29197531,1993.775862,wawmpfoo+other
254,NA,NA,NA,itun+other,NA,0,0,0,NA,Other,5,58,30,402,24,0,610,926,1574,16.53571429,11.26415094,1.641509434,0.641509434,0.035637149,0.142548596,0.441684665,0.25,0.1,0.046,0.031317495,0.144708423,0.281857451,0.002859555,0.032651643,0.078327557,0.239740821,0.563218391,0.83908046,1,0.933647358,53,0,46.96374269,1991.390244,other
255,NA,NA,NA,itun+other,GR,0,1,0,NA,Europe,1,50,2,345,23,1,98,356,1041,4.810810811,9.041666667,1.458333333,0.5,0,0.168539326,0.75,0.05,0.05,0.03,0.078651685,0.539325843,0.848314607,0.010494256,0.208228128,0.505602197,0.269662921,0.742857143,0.6,5,0.969174444,24,0.412921348,68.04375,1995.171429,itun+other
257,NA,NA,NA,itun+wawmpfoo+other,UK,0,1,0,NA,Europe,1,66,1,457,28,0,9097,3440,27092,40.95238095,34.46551724,3.293103448,1.034482759,0.009593023,0.099127907,0.402616279,0.2,0.15,0.1,0.011627907,0.250290698,0.463662791,0.000958288,0.04637118,0.147710418,0.026162791,0.188481675,0.54973822,4,0.949620805,58,0.005523256,175.9865248,1989.951351,itun+wawmpfoo+other
258,NA,NA,NA,wawmpfoo+other,PL,0,1,0,NA,Europe,1,63,1,439,23,1,7791,2908,13877,34.61904762,5.662337662,0.727272727,0.25974026,0.017537827,0.022352132,0.192572215,0.15,0.07,0.032,0.055364512,0.2565337,0.452888583,0.007865935,0.071797385,0.161443838,0.064649243,0.214285714,0.803571429,3,0.978588938,77,0,82.33568507,2002.45283,wawmpfoo+other
259,NA,NA,NA,other,DE,0,1,0,NA,Europe,1,66,1,457,28,0,46848,7428,48872,88.42857143,44.67088608,8.53164557,1.012658228,0.036214324,0.060177706,0.216612816,0.35,0.23,0.134,0.010904685,0.120624663,0.662224017,0.000786803,0.014887091,0.233446761,0.042137857,0.200296736,0.618694362,4,0.943962326,79,0,157.5813878,1974.278116,other
260,102,15,other,spot+other,RU,0,0,0,0.099667774,Other,1,55,1,379,20,0,6634,3815,14462,45.96385542,10.98550725,2.231884058,0.753623188,0.153079948,0.354652687,0.546002621,0.3,0.18,0.076,0.026736566,0.220445609,0.412057667,0.002702102,0.044689085,0.1249554,0.008125819,0.097402597,0.857142857,2,0.983708909,69,0,165.2264706,1996.177419,other
261,NA,NA,NA,wawmpfoo,BR,0,0,1,NA,South America,1,55,3,382,19,1,113,159,816,4.184210526,17.44444444,2.666666667,0.888888889,0.037735849,0.364779874,0.459119497,0.15,0.08,0.022,0.025157233,0.201257862,0.603773585,0.00644753,0.061033978,0.250583442,0.396226415,0.458333333,0.875,2,0.988949016,9,0,71.96060606,1988.3,wawmpfoo+other
262,NA,NA,NA,itun+wawmpfoo+other,BR,0,0,1,NA,South America,1,66,1,458,21,0,26549,7834,39139,93.26190476,22.7721519,2.126582278,0.443037975,0.306612203,0.606714322,0.847842737,0.9,0.62,0.226,0.035231044,0.11284146,0.771381159,0.003000445,0.022042752,0.495708468,0.054378351,0.267857143,0.839285714,3,0.977930538,79,0.152540209,151.672619,2002.90184,itun+other
263,1,1,no_prior_usage,spot+other,IT,0,1,0,0.020596728,Europe,1,66,1,458,25,0,5196,1687,5777,20.08333333,8.833333333,1.269230769,0.243589744,0.023710729,0.122703023,0.350326023,0.2,0.16,0.102,0.027267338,0.433313574,0.89626556,0.003750919,0.103571402,0.50687446,0.124481328,0.454545455,0.737373737,3,0.974306715,78,0,39.37206284,1989.755319,spot+other
264,99,15,no_prior_usage,spot+other,CA,1,0,0,0.051948052,Canada/US,15,21,99,143,28,1,530,2541,23148,45.375,44.05769231,7.711538462,1.519230769,0.02085793,0.044470681,0.185360094,0.25,0.12,0.09,0.005509642,0.047619048,0.639512003,0.000505058,0.008323936,0.212334634,0.268791814,0.369077307,0.483790524,1,0.931988917,52,0,103.4542955,1982.403101,other
265,106,16,other,spot+other,CA,1,0,0,0.009744214,Canada/US,1,66,1,458,26,0,2113,687,687,26.42307692,17,4.695652174,1.739130435,0.008733624,0.026200873,0.125181951,0.1,0.06,0.022,0.03202329,0.308588064,0.429403202,0.004417663,0.07438836,0.139587558,0.471615721,1,0.37962963,6,0.985530116,23,0,78.59971264,1996.027397,other
266,NA,NA,NA,itun+other,TR,0,0,0,NA,Other,1,59,1,410,17,0,558,997,5677,13.65753425,6.9,0.85,0.233333333,0.019057172,0.182547643,0.463390171,0.2,0.08,0.04,0.028084253,0.282848546,0.62888666,0.004330947,0.070984267,0.282255996,0.068204614,0.274509804,0.843137255,3,0.930683434,60,0.107321966,48.696,1992.06,itun+other
267,112,16,itun+other,spot+itun+wawmpfoo+other,NA,0,0,0,0.037934534,Other,1,66,1,458,22,1,13598,7377,29422,87.82142857,27.22077922,1.935064935,0.519480519,0.009624509,0.278432967,0.469432018,0.3,0.27,0.112,0.015182323,0.198047987,0.632370882,0.001614348,0.043623252,0.223067112,0.048800325,0.120805369,0.77852349,4,0.96257244,77,0.185576793,162.3758204,1993.013986,itun+other
268,437,63,other,spot+other,AR,0,0,1,0.031486146,South America,1,66,3,458,14,1,3393,228,544,2.746987952,3.487179487,1.692307692,0.794871795,0.188596491,0.416666667,0.539473684,0.25,0.15,0.046,0.070175439,0.166666667,0.245614035,0.01173438,0.034010465,0.065751,0.425438596,0.666666667,0.636363636,2,0.985861059,39,0,29.99575163,1994.59375,other
269,NA,NA,NA,other,ID,0,0,0,NA,Other,1,66,1,457,19,0,13264,3779,20956,44.98809524,10.98529412,3.911764706,0.955882353,0,0.025403546,0.031754432,0.05,0.03,0.014,0.046308547,0.219105583,0.440592749,0.005317124,0.039905003,0.14706872,0.160889124,0.105263158,0.823308271,2,0.978947427,68,0,159.220462,2003.32,other
270,NA,NA,NA,wawmpfoo+other,BR,0,0,1,NA,South America,2,21,11,142,19,1,492,518,799,6.166666667,5.085106383,1.936170213,0.574468085,0.129343629,0.144787645,0.671814672,0.15,0.08,0.056,0.077220077,0.337837838,0.413127413,0.012134584,0.08738689,0.134956247,0.472972973,0.78021978,0.483516484,3,0.954296354,47,0,40.4659204,1984.111111,other
271,400,58,itun+wawmpfoo+other,spot+itun+wawmpfoo+other,US,1,0,0,0.00856531,Canada/US,1,66,1,457,26,0,10809,3936,27288,46.85714286,18.3164557,2.658227848,0.64556962,0.058434959,0.174288618,0.547764228,0.2,0.26,0.14,0.009146341,0.151676829,0.508892276,0.001483983,0.025111644,0.155955011,0.054878049,0.2,0.733333333,6,0.969686179,79,0,102.6535294,1991.096618,wawmpfoo+other
272,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,66,1,458,20,0,14727,3288,12248,39.14285714,22.21794872,2.615384615,0.858974359,0.056569343,0.217761557,0.48540146,0.4,0.16,0.09,0.025243309,0.138990268,0.263990268,0.001461297,0.023627169,0.071682177,0.197080292,0.5,0.735294118,3,0.967947732,78,0.186435523,77.58176101,1970.685393,itun+other
273,NA,NA,NA,other,BY,0,0,0,NA,Other,1,66,1,458,26,0,22668,5703,31623,67.89285714,26.62337662,2.688311688,0.727272727,0.023671752,0.046466772,0.138523584,0.2,0.1,0.038,0.011572856,0.130457654,0.570927582,0.000998303,0.01965622,0.235797064,0.246010871,0.338164251,0.84057971,2,0.986068667,77,0,118.8238938,1999.034682,other
274,NA,NA,NA,wawmpfoo+other,BR,0,0,1,NA,South America,1,35,3,240,32,0,229,1234,15539,47.46153846,8.153846154,3.923076923,0.923076923,0.252025932,0.413290113,0.855753647,0.45,0.19,0.072,0.113452188,0.180713128,0.713128039,0.03556709,0.051232108,0.277299843,0.11102107,0.490196078,0.62745098,3,0.987738587,13,0,377.2955556,2001.208333,wawmpfoo+other
275,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,66,1,457,29,1,21959,4178,22292,49.73809524,38.86486486,6.756756757,0.851351351,0.057204404,0.136189564,0.327668741,0.45,0.32,0.19,0.003111537,0.047151747,0.607467688,0.000436992,0.007648397,0.219545106,0.001675443,0.014,0.704,2,0.990324415,74,0,137.4239348,1982.298354,other
276,1,1,no_prior_usage,spot+itun+other,US,1,0,0,0.023829949,Canada/US,1,66,1,458,23,0,10547,2585,11355,30.77380952,18.27272727,5.61038961,1.272727273,0.003868472,0.097098646,0.511798839,0.3,0.35,0.224,0.022437137,0.127272727,0.429400387,0.001944113,0.017641878,0.122122347,0.14622824,0.31712963,0.569444444,4,0.965495502,77,0,71.14006734,1999.606205,spot+other
277,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,64,1,445,23,0,6251,882,6276,10.5,10.94545455,2.2,0.745454545,0.006802721,0.090702948,0.495464853,0.1,0.1,0.084,0.032879819,0.20521542,0.289115646,0.003308807,0.044030008,0.093677531,0.224489796,0.396694215,0.520661157,3,0.978573424,55,0.155328798,42.67520325,1986.431034,itun+other
278,NA,NA,NA,wawmpfoo+other,KZ,0,0,0,NA,Other,1,66,1,456,20,1,13469,2484,4176,29.57142857,24,2.723076923,0.907692308,0.045088567,0.130837359,0.410225443,0.3,0.19,0.118,0.012882448,0.101046699,0.37037037,0.001110165,0.017754207,0.100532296,0.38647343,0.587570621,0.824858757,4,0.924354474,65,0,112.4884181,1993.097143,wawmpfoo+other
279,NA,NA,NA,other,RU,0,0,0,NA,Other,1,66,1,458,35,0,134528,21222,68799,252.6428571,145.8227848,17.72151899,2.215189873,0.000753935,0.001413627,0.015926868,0.1,0.04,0.038,0.003015738,0.039298841,0.499293186,0.000177604,0.006880115,0.155313595,0.441381585,0.76,0.757857143,2,0.9834844,79,0,765.6088123,2000.399764,other
280,1,1,no_prior_usage,spot+itun,US,1,0,0,0.012433887,Canada/US,1,66,1,458,26,0,16906,3754,108927,44.69047619,7.23880597,1.567164179,0.537313433,0.045817794,0.125998934,0.867341502,0.2,0.1,0.054,0.134523175,0.469632392,0.76158764,0.0190389,0.137304794,0.337860181,0.024507192,0.180952381,0.6,4,0.986180735,67,0.255993607,141.3096354,1994.224719,spot+itun+other
281,NA,NA,NA,wawmpfoo+other,SG,0,0,0,NA,Other,1,65,1,454,19,0,1795,936,4210,11.14285714,8.352112676,2.478873239,1.014084507,0.00534188,0.028846154,0.09508547,0.1,0.04,0.026,0.023504274,0.139957265,0.221153846,0.002901509,0.02366179,0.054268025,0.211538462,0.494318182,0.511363636,3,0.976329631,71,0,45.45524345,1988.190789,wawmpfoo+other
282,32,5,itun,spot+itun+other,NA,0,0,0,0,Other,1,66,1,458,25,0,12077,3309,12913,39.39285714,26.26388889,4.569444444,1.111111111,0.03414929,0.061952251,0.234814143,0.3,0.24,0.166,0.01239045,0.06829858,0.227258991,0.000968356,0.011092855,0.057946765,0.362345119,0.416413374,0.732522796,2,0.984419075,72,0.246902387,83.78449074,1985.387302,itun+other
283,56,8,wawmpfoo,spot+wawmpfoo+other,PL,0,1,0,0.110344828,Europe,1,66,2,458,23,0,6226,1186,16039,14.11904762,20.55555556,2.981481481,0.740740741,0,0.035413153,0.13153457,0.05,0.03,0.026,0.010118044,0.069139966,0.44772344,0.001016639,0.011178761,0.129070465,0.764755481,0.782608696,0.813664596,2,0.992347941,54,0,75.00421456,2003.80315,wawmpfoo+other
284,1,1,no_prior_usage,spot+itun+other,AR,0,0,1,0.014416616,South America,1,66,1,457,19,1,10494,2826,16639,35.7721519,18.77464789,2.225352113,0.76056338,0.099787686,0.232837933,0.600141543,0.3,0.17,0.094,0.016631281,0.203467799,0.578202406,0.001857186,0.041073462,0.190673851,0.06935598,0.474683544,0.607594937,6,0.984348192,71,0.01910828,66.38732993,1989.632653,spot+itun+other
285,NA,NA,NA,wawmpfoo+other,KG,0,0,0,NA,Other,1,66,1,457,21,0,5064,1392,3992,20.47058824,12.41860465,4.76744186,1.627906977,0.367097701,0.390804598,0.690373563,0.4,0.2,0.114,0.061781609,0.44612069,0.682471264,0.010690192,0.145275961,0.242533277,0.353448276,0.751219512,0.409756098,5,0.953978279,43,0,74.29242424,1993.914286,wawmpfoo+other
286,275,40,itun+other,spot+itun+other,NA,0,0,0,0.11622276,Other,1,61,1,427,16,0,12238,12207,43256,145.3214286,16.97435897,0.717948718,0.243589744,0.028753994,0.145490292,0.787089375,0.15,0.14,0.05,0.02752519,0.553616777,0.901204227,0.003861913,0.190115251,0.571429568,0.016384042,0.178571429,0.982142857,3,0.974300514,78,0.275579585,375.0607914,1985.854545,itun+other
287,NA,NA,NA,wawmpfoo+other,IN,0,0,0,NA,Other,1,65,1,453,22,0,3929,376,16298,4.759493671,4.5625,1.1875,0.5,0,0,0,0.05,0.01,0.002,0.117021277,0.369680851,0.75,0.031150973,0.121534065,0.301861702,0.57712766,0.473684211,0.842105263,3,0.991525641,16,0,66.71236559,1999.5,wawmpfoo+other
288,NA,NA,NA,other,PL,0,1,0,NA,Europe,7,48,48,333,20,1,44,0,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,47,7,other,spot+other,US,1,0,0,0.009229535,Canada/US,1,64,2,444,19,1,9866,3930,3930,81.875,31.27272727,4,1.03030303,0.145801527,0.44351145,0.570992366,0.35,0.2,0.086,0.009160305,0.312722646,0.642748092,0.001803832,0.077530706,0.281388937,0.532824427,1,0.840909091,2,0.989378174,33,0,265.3505376,2002.943089,other
290,421,61,wawmpfoo+other,spot+wawmpfoo+other,LV,0,1,0,0,Europe,1,65,1,453,20,0,11574,2666,10251,31.73809524,30.24242424,12.07575758,2.015151515,0.004501125,0.043510878,0.15303826,0.25,0.16,0.118,0.007126782,0.049887472,0.47411853,0.000683779,0.006587356,0.124307146,0.283570893,0.447929737,0.435382685,3,0.975996911,66,0,96.23307494,2002.512998,wawmpfoo+other
291,NA,NA,NA,other,US,1,0,0,NA,Canada/US,18,58,126,403,27,0,31,5,131,5,5,3,1,0,0,0,0.05,0.01,0.002,0.4,0.8,1,0.2,0.44,1,1,1,0.333333333,1,0.898882979,1,0,23.41666667,2001,other
292,57,9,other,spot+wawmpfoo+other,ES,0,1,0,0.05496697,Europe,1,66,2,458,26,1,9969,3475,12169,48.26388889,49.74074074,13.2962963,2.166666667,0.057841727,0.121438849,0.274532374,0.45,0.36,0.226,0.005467626,0.036834532,0.389928058,0.000500595,0.004028529,0.105497562,0.176402878,0.459610028,0.655988858,2,0.953003413,54,0,149.5348797,1989.530827,other
293,5,1,itun+other,spot+itun+other,NL,0,1,0,0.044723492,Europe,1,66,1,458,22,1,49514,4253,34836,50.63095238,33.3030303,14.6969697,2.712121212,0.011991535,0.06842229,0.193040207,0.35,0.31,0.224,0.01269692,0.071714084,0.307547613,0.00102427,0.00755401,0.066619549,0.139901246,0.271134021,0.550515464,5,0.968119194,66,0.00893487,123.8362884,1997.102709,spot+itun+other
294,NA,NA,NA,itun+other,US,1,0,0,NA,Canada/US,1,65,1,451,21,0,6639,4306,33543,51.26190476,38.21621622,5.040540541,0.837837838,0.010450534,0.0204366,0.102183,0.15,0.07,0.044,0.00627032,0.089874594,0.574082675,0.000623246,0.009876259,0.216897365,0.304691129,0.549597855,0.855227882,3,0.956791417,74,0.146075244,64.14433842,2000.457265,itun+other
295,NA,NA,NA,wawmpfoo+other,RU,0,0,0,NA,Other,1,66,2,457,21,0,6508,2722,9606,32.4047619,20.12307692,2.092307692,0.307692308,0,0,0,0.05,0.01,0.002,0.017634093,0.185157972,0.773328435,0.00193514,0.041351634,0.530880717,0.288023512,0.5,0.735294118,3,0.978718698,65,0,77.89430642,2003.059701,other
296,NA,NA,NA,itun,JP,0,0,0,NA,Other,1,31,2,217,24,1,629,1810,3478,27.42424242,2.861111111,0.555555556,0.25,0,0,0.070718232,0.05,0.01,0.006,0.719889503,0.872928177,0.903314917,0.381067122,0.534596624,0.555492812,0.194475138,0.4,0.6,2,0.949602692,36,0.175138122,177.6253788,2003.789474,itun+other
297,NA,NA,NA,wawmpfoo+other,NA,0,0,0,NA,Other,1,65,1,454,25,0,1840,1227,8356,17.7826087,11.28571429,4.142857143,1.375,0.042379788,0.170334148,0.422982885,0.3,0.22,0.078,0.063569682,0.142624287,0.432762836,0.004659492,0.022808594,0.12216769,0.176854116,0.340517241,0.49137931,3,0.941350498,56,0,47.63549161,1988.156566,other
298,NA,NA,NA,NA,RU,0,0,0,NA,Other,2,2,8,8,26,1,0,146,2367,4.866666667,19.85714286,16.42857143,6.428571429,0.01369863,0.047945205,0.226027397,0.1,0.06,0.05,0.04109589,0.123287671,0.335616438,0.007787577,0.018577594,0.083505348,0.787671233,0.869565217,0.130434783,2,0.9839841,7,0,74.82666667,1980.852941,wawmpfoo+other
299,NA,NA,NA,itun+other,ID,0,0,0,NA,Other,1,65,1,454,21,1,4558,1580,19129,18.80952381,23.5,2.347826087,0.608695652,0.182278481,0.370886076,0.616455696,0.25,0.17,0.092,0.012658228,0.248101266,0.708227848,0.001398013,0.046131229,0.413341612,0.071518987,0.12037037,0.703703704,3,0.957934087,46,0.217088608,106.6741667,1991.557692,itun+other
300,308,44,itun+other,spot+itun+other,RU,0,0,0,0.010752688,Other,1,66,1,458,23,0,19938,6063,17299,72.17857143,25.58974359,5.384615385,1.205128205,0.204189345,0.349002144,0.540821376,0.55,0.31,0.15,0.032162296,0.133267359,0.721095167,0.002546547,0.021773223,0.405827682,0.152729672,0.552380952,0.623809524,4,0.956054635,78,0.186706251,163.4178315,2001.477011,itun+other
301,NA,NA,NA,itun+other,AU,0,0,0,NA,Other,2,65,13,452,23,0,607,372,1993,5.027027027,5.761904762,1.047619048,0.404761905,0.002688172,0.14516129,0.38172043,0.1,0.05,0.03,0.056451613,0.204301075,0.596774194,0.006966123,0.060657301,0.225098277,0.26344086,0.363636364,0.727272727,3,0.963841894,42,0.077956989,32.1775,1989.681818,itun+other
302,NA,NA,NA,wawmpfoo+other,DE,0,1,0,NA,Europe,1,66,1,457,26,0,5278,2507,8510,29.8452381,22.02816901,2.183098592,0.591549296,0.023534105,0.047865975,0.277223773,0.3,0.15,0.074,0.013562026,0.133625848,0.534104507,0.001156554,0.028625552,0.188853738,0.140007978,0.503225806,0.677419355,4,0.983769341,71,0,88.68005051,1992,wawmpfoo+other
303,2,1,wawmpfoo,spot+wawmpfoo,FI,0,1,0,0.083766609,Europe,1,66,1,458,23,1,1742,638,4441,8.075949367,6.5,3.568181818,1.090909091,0,0.148902821,0.294670846,0.05,0.13,0.082,0.059561129,0.145768025,0.467084639,0.008180934,0.024051454,0.129057301,0.476489028,0.643312102,0.541401274,3,0.976950822,44,0,46.61357143,2000.545455,spot+wawmpfoo+other
304,NA,NA,NA,other,HR,0,0,0,NA,Other,1,62,1,429,21,1,2960,1063,7550,12.6547619,8.532258065,3.580645161,1.032258065,0.001881468,0.08466604,0.247412982,0.15,0.11,0.074,0.047036689,0.226716839,0.339604892,0.005038191,0.044878222,0.091399853,0.17215428,0.495495495,0.369369369,2,0.931906083,62,0,35.37957393,1987.704433,other
305,NA,NA,NA,wawmpfoo+other,DE,0,1,0,NA,Europe,1,66,1,458,29,0,95881,15203,92991,180.9880952,55.4556962,16.03797468,1.886075949,0.017825429,0.044333355,0.084654345,0.2,0.11,0.07,0.00749852,0.03768993,0.417483391,0.000562447,0.003976404,0.118835934,0.014931264,0.110497238,0.802683504,5,0.947099889,79,0,287.9968468,1964.15812,wawmpfoo+other
306,NA,NA,NA,itun+other,VN,0,0,0,NA,Other,1,66,1,458,24,0,10240,3589,34734,42.72619048,10.75675676,4.148648649,1.121621622,0.124268598,0.197548064,0.434940095,0.55,0.26,0.122,0.024797994,0.098634717,0.512120368,0.004446499,0.017598819,0.17325772,0.171635553,0.296416938,0.602605863,4,0.9618819,74,0.409863472,73.14228243,1997.104089,itun+other
307,NA,NA,NA,itun+wawmpfoo+other,BR,0,0,1,NA,South America,1,66,1,458,18,0,24861,10370,49308,123.452381,46.01315789,3.131578947,0.552631579,0.097299904,0.360462874,0.832111861,0.95,0.7,0.314,0.006653809,0.096817743,0.430376085,0.000686908,0.015481012,0.116751906,0.153037608,0.235294118,0.903361345,3,0.987219897,76,0.18756027,277.9376712,1999.951542,itun+wawmpfoo+other
308,175,25,itun+other,spot+itun+other,UK,0,1,0,0.033950617,Europe,1,46,1,320,24,0,11207,4593,26581,54.67857143,28.38961039,5.987012987,0.87012987,0.076856085,0.266710211,0.537774875,0.7,0.54,0.29,0.010668408,0.078162421,0.618985413,0.001087286,0.010753544,0.266308327,0.04397997,0.123644252,0.687635575,4,0.970141178,77,0.212932724,104.9229809,1999.119734,itun+other
309,NA,NA,NA,wawmpfoo+other,BV,0,0,0,NA,Other,7,66,49,458,18,0,32906,3774,15624,67.39285714,53.8,7.381818182,1.527272727,0.000529942,0.03100159,0.113672496,0.1,0.1,0.074,0.011393747,0.055643879,0.374138845,0.000558447,0.007309376,0.091746614,0.438791733,0.509852217,0.694581281,1,0.989661857,55,0,126.7593674,2003.737013,other
